Airline,Confirmed,CreationDate,Date,Destination,FlightNumber,Scheduled,Type,Scenario
Wizz Air,00:26,2021-07-24,2021-07-23,Varsjá,W61540,00:10,Departure,Actual
Eurowings,00:53,2021-07-24,2021-07-23,Dusseldorf,EW9281,00:30,Departure,Actual
Iberia Express,01:31,2021-07-24,2021-07-23,Madríd,I23661,01:35,Departure,Actual
Lufthansa,02:00,2021-07-24,2021-07-23,Munchen,LH2469,02:00,Departure,Actual
Play,05:53,2021-07-24,2021-07-23,Berlin Brandenburg,OG700,06:00,Departure,Actual
Play,06:29,2021-07-24,2021-07-23,London Stansted,OG800,06:30,Departure,Actual
Icelandair,07:33,2021-07-24,2021-07-23,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:19,2021-07-24,2021-07-23,Munchen,FI532,07:20,Departure,Actual
Icelandair,07:33,2021-07-24,2021-07-23,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:29,2021-07-24,2021-07-23,Helsinki,FI342,07:30,Departure,Actual
Icelandair,07:41,2021-07-24,2021-07-23,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:41,2021-07-24,2021-07-23,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-23,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:51,2021-07-24,2021-07-23,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-23,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:44,2021-07-24,2021-07-23,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,07:54,2021-07-24,2021-07-23,Osló,FI318,07:50,Departure,Actual
Icelandair,08:01,2021-07-24,2021-07-23,Kaupmannahöfn,FI206,08:00,Departure,Actual
Neos,08:20,2021-07-24,2021-07-23,Chania,NO5958,08:20,Departure,Actual
Delta,09:25,2021-07-24,2021-07-23,Minneapolis St Paul,DL261,09:30,Departure,Actual
Delta,11:05,2021-07-24,2021-07-23,Boston,DL267,10:15,Departure,Actual
United Airlines,10:22,2021-07-24,2021-07-23,Chicago,UA913,10:30,Departure,Actual
SAS,10:31,2021-07-24,2021-07-23,Kaupmannahöfn,SK596,10:30,Departure,Actual
Delta,10:46,2021-07-24,2021-07-23,New York JFK,DL247,10:50,Departure,Actual
City Jet,11:00,2021-07-24,2021-07-23,Trondheim,WX9387,11:00,Departure,Actual
United Airlines,11:20,2021-07-24,2021-07-23,New York Newark,UA967,11:20,Departure,Actual
SAS,11:27,2021-07-24,2021-07-23,Osló,SK4788,11:25,Departure,Actual
Atlantic Airways,11:49,2021-07-24,2021-07-23,Vagar,RC402,12:00,Departure,Actual
Enter Air Spolka z.o.o.,14:05,2021-07-24,2021-07-23,Bodo,ENT578,13:30,Departure,Actual
Icelandair,13:50,2021-07-24,2021-07-23,Mílanó,FI592,14:00,Departure,Actual
Air Baltic,15:38,2021-07-24,2021-07-23,Riga,BT170,15:10,Departure,Actual
Play,15:02,2021-07-24,2021-07-23,Barcelona,OG614,15:15,Departure,Actual
Play,15:10,2021-07-24,2021-07-23,París CDG,OG404,15:15,Departure,Actual
Icelandair,15:50,2021-07-24,2021-07-23,París CDG,FI540,16:00,Departure,Actual
Icelandair,17:00,2021-07-24,2021-07-23,Kaupmannahöfn,FI216,16:10,Departure,Actual
Icelandair,18:13,2021-07-24,2021-07-23,Billund,FI274,16:40,Departure,Actual
Icelandair,16:57,2021-07-24,2021-07-23,Minneapolis St Paul,FI657,16:45,Departure,Actual
Icelandair,16:45,2021-07-24,2021-07-23,Chicago,FI853,16:45,Departure,Actual
Icelandair,16:53,2021-07-24,2021-07-23,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,17:40,2021-07-24,2021-07-23,Denver,FI671,16:55,Departure,Actual
Icelandair,17:33,2021-07-24,2021-07-23,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:24,2021-07-24,2021-07-23,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:21,2021-07-24,2021-07-23,Seattle,FI681,17:05,Departure,Actual
Icelandair,17:42,2021-07-24,2021-07-23,Boston,FI631,17:15,Departure,Actual
Icelandair,17:30,2021-07-24,2021-07-23,Orlando,FI689,17:15,Departure,Actual
Transavia,18:39,2021-07-24,2021-07-23,Amsterdam,HV6886,18:50,Departure,Actual
Wizz Air,21:50,2021-07-24,2021-07-23,Rome Fiumicino,W68266,19:20,Departure,Actual
Wizz Air,Aflýst,2021-07-24,2021-07-23,Katowice,W61168,20:00,Departure,Actual
Wizz Air,00:10,2021-07-24,2021-07-22,Varsjá,W61540,00:10,Departure,Actual
Lufthansa,00:24,2021-07-24,2021-07-22,Frankfurt,LH869,00:25,Departure,Actual
Czech Airlines,01:53,2021-07-24,2021-07-22,Prag,OK461,02:00,Departure,Actual
Play,05:57,2021-07-24,2021-07-22,París CDG,OG400,06:00,Departure,Actual
Play,07:12,2021-07-24,2021-07-22,Kaupmannahöfn,OG900,06:30,Departure,Actual
Icelandair,07:21,2021-07-24,2021-07-22,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:30,2021-07-24,2021-07-22,Munchen,FI532,07:20,Departure,Actual
Icelandair,07:23,2021-07-24,2021-07-22,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:38,2021-07-24,2021-07-22,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:38,2021-07-24,2021-07-22,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:55,2021-07-24,2021-07-22,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:41,2021-07-24,2021-07-22,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,07:52,2021-07-24,2021-07-22,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-22,Brussel,FI554,07:40,Departure,Actual
Icelandair,08:02,2021-07-24,2021-07-22,Osló,FI318,07:50,Departure,Actual
Icelandair,08:03,2021-07-24,2021-07-22,Kaupmannahöfn,FI206,08:00,Departure,Actual
Neos,08:20,2021-07-24,2021-07-22,Alicante,NO4902,08:20,Departure,Actual
EasyJet,08:51,2021-07-24,2021-07-22,London Luton,EZY2296,08:45,Departure,Actual
Icelandair,08:58,2021-07-24,2021-07-22,Alicante,FI1582,08:50,Departure,Actual
Wizz Air,09:13,2021-07-24,2021-07-22,Vín,W62858,09:20,Departure,Actual
Icelandair,09:24,2021-07-24,2021-07-22,Boston,FI635,09:20,Departure,Actual
Delta,09:26,2021-07-24,2021-07-22,Minneapolis St Paul,DL261,09:30,Departure,Actual
Delta,10:03,2021-07-24,2021-07-22,Boston,DL267,10:15,Departure,Actual
United Airlines,10:22,2021-07-24,2021-07-22,Chicago,UA913,10:30,Departure,Actual
SAS,10:49,2021-07-24,2021-07-22,Kaupmannahöfn,SK596,10:30,Departure,Actual
British Airways,10:38,2021-07-24,2021-07-22,London Heathrow,BA801,10:40,Departure,Actual
Delta,10:48,2021-07-24,2021-07-22,New York JFK,DL247,10:50,Departure,Actual
United Airlines,11:16,2021-07-24,2021-07-22,New York Newark,UA967,11:20,Departure,Actual
SAS,11:28,2021-07-24,2021-07-22,Osló,SK4788,11:25,Departure,Actual
Lufthansa,13:25,2021-07-24,2021-07-22,Frankfurt,LH857,13:35,Departure,Actual
Eurowings,14:08,2021-07-24,2021-07-22,Hamborg,EW7809,14:20,Departure,Actual
EasyJet,15:07,2021-07-24,2021-07-22,Edinborg,EZY6942,15:05,Departure,Actual
Play,15:00,2021-07-24,2021-07-22,Berlin Brandenburg,OG704,15:15,Departure,Actual
Play,15:37,2021-07-24,2021-07-22,London Stansted,OG804,15:15,Departure,Actual
Icelandair,16:21,2021-07-24,2021-07-22,Kaupmannahöfn,FI216,16:10,Departure,Actual
Icelandair,16:42,2021-07-24,2021-07-22,Chicago,FI853,16:45,Departure,Actual
Icelandair,16:42,2021-07-24,2021-07-22,Minneapolis St Paul,FI657,16:45,Departure,Actual
Icelandair,16:51,2021-07-24,2021-07-22,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,16:50,2021-07-24,2021-07-22,Portland,FI665,16:50,Departure,Actual
Icelandair,17:08,2021-07-24,2021-07-22,Denver,FI671,16:55,Departure,Actual
Icelandair,16:59,2021-07-24,2021-07-22,New York JFK,FI615,17:00,Departure,Actual
Icelandair,16:58,2021-07-24,2021-07-22,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:09,2021-07-24,2021-07-22,Seattle,FI681,17:05,Departure,Actual
Vueling,16:52,2021-07-24,2021-07-22,Barcelona,VY8561,17:10,Departure,Actual
Icelandair,17:18,2021-07-24,2021-07-22,Boston,FI631,17:15,Departure,Actual
Icelandair,17:37,2021-07-24,2021-07-22,Seattle,FI683,17:50,Departure,Actual
Wizz Air,19:03,2021-07-24,2021-07-22,Riga,W62598,18:50,Departure,Actual
Norwegian,19:04,2021-07-24,2021-07-22,Osló,DY1171,19:05,Departure,Actual
Wizz Air,19:55,2021-07-24,2021-07-22,Mílanó,W65566,19:20,Departure,Actual
Wizz Air,20:00,2021-07-24,2021-07-22,Gdansk,W61774,20:00,Departure,Actual
Wizz Air,00:34,2021-07-24,2021-07-21,Varsjá,W61540,00:10,Departure,Actual
Icelandair,07:33,2021-07-24,2021-07-21,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:34,2021-07-24,2021-07-21,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:48,2021-07-24,2021-07-21,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:47,2021-07-24,2021-07-21,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:55,2021-07-24,2021-07-21,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:36,2021-07-24,2021-07-21,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-21,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:40,2021-07-24,2021-07-21,Brussel,FI554,07:40,Departure,Actual
Icelandair,07:53,2021-07-24,2021-07-21,París CDG,FI544,07:45,Departure,Actual
Icelandair,07:42,2021-07-24,2021-07-21,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,08:02,2021-07-24,2021-07-21,Kaupmannahöfn,FI206,08:00,Departure,Actual
Neos,08:26,2021-07-24,2021-07-21,Tenerife South,NO3924,08:20,Departure,Actual
Icelandair,08:45,2021-07-24,2021-07-21,Tenerife South,FI580,08:40,Departure,Actual
Delta,09:45,2021-07-24,2021-07-21,Minneapolis St Paul,DL261,09:30,Departure,Actual
Delta,10:08,2021-07-24,2021-07-21,Boston,DL267,10:15,Departure,Actual
SAS,10:20,2021-07-24,2021-07-21,Kaupmannahöfn,SK596,10:30,Departure,Actual
United Airlines,10:30,2021-07-24,2021-07-21,Chicago,UA913,10:30,Departure,Actual
Delta,10:51,2021-07-24,2021-07-21,New York JFK,DL247,10:50,Departure,Actual
United Airlines,11:00,2021-07-24,2021-07-21,New York Newark,UA967,11:20,Departure,Actual
Icelandair,13:51,2021-07-24,2021-07-21,Mílanó,FI592,14:00,Departure,Actual
Edelweiss,15:50,2021-07-24,2021-07-21,Zurich,WK301,15:50,Departure,Actual
Icelandair,16:37,2021-07-24,2021-07-21,Kaupmannahöfn,FI216,16:10,Departure,Actual
Icelandair,17:27,2021-07-24,2021-07-21,Minneapolis St Paul,FI657,16:45,Departure,Actual
Icelandair,16:49,2021-07-24,2021-07-21,Chicago,FI853,16:45,Departure,Actual
Icelandair,16:46,2021-07-24,2021-07-21,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,16:52,2021-07-24,2021-07-21,Denver,FI671,16:55,Departure,Actual
Icelandair,16:58,2021-07-24,2021-07-21,New York JFK,FI615,17:00,Departure,Actual
Icelandair,16:59,2021-07-24,2021-07-21,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:13,2021-07-24,2021-07-21,Seattle,FI681,17:05,Departure,Actual
Icelandair,17:24,2021-07-24,2021-07-21,Boston,FI631,17:15,Departure,Actual
Wizz Air,18:45,2021-07-24,2021-07-21,Katowice,W61168,18:50,Departure,Actual
Transavia,19:35,2021-07-24,2021-07-21,Amsterdam,HV6886,19:50,Departure,Actual
Lufthansa,00:31,2021-07-24,2021-07-20,Frankfurt,LH869,00:25,Departure,Actual
Icelandair,07:22,2021-07-24,2021-07-20,Munchen,FI532,07:20,Departure,Actual
Icelandair,07:19,2021-07-24,2021-07-20,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:28,2021-07-24,2021-07-20,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:33,2021-07-24,2021-07-20,Helsinki,FI342,07:30,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-20,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:36,2021-07-24,2021-07-20,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:38,2021-07-24,2021-07-20,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-20,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:56,2021-07-24,2021-07-20,París CDG,FI544,07:45,Departure,Actual
Icelandair,07:48,2021-07-24,2021-07-20,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-20,Hamborg,FI510,07:50,Departure,Actual
Neos,08:20,2021-07-24,2021-07-20,Tenerife South,NO2924,08:20,Departure,Actual
Icelandair,08:52,2021-07-24,2021-07-20,Chania,FI1586,09:00,Departure,Actual
Delta,09:27,2021-07-24,2021-07-20,Minneapolis St Paul,DL261,09:30,Departure,Actual
Play,10:05,2021-07-24,2021-07-20,Alicante,OG600,10:00,Departure,Actual
Play,10:00,2021-07-24,2021-07-20,Tenerife South,OG620,10:05,Departure,Actual
Delta,10:23,2021-07-24,2021-07-20,Boston,DL267,10:15,Departure,Actual
SAS,10:27,2021-07-24,2021-07-20,Kaupmannahöfn,SK596,10:30,Departure,Actual
United Airlines,10:35,2021-07-24,2021-07-20,Chicago,UA913,10:30,Departure,Actual
Atlantic Airways,10:33,2021-07-24,2021-07-20,Kangerlussuaq,RC7371,10:35,Departure,Actual
British Airways,12:14,2021-07-24,2021-07-20,London Heathrow,BA801,10:45,Departure,Actual
Delta,11:04,2021-07-24,2021-07-20,New York JFK,DL247,10:50,Departure,Actual
United Airlines,11:11,2021-07-24,2021-07-20,New York Newark,UA967,11:20,Departure,Actual
Wizz Air,11:41,2021-07-24,2021-07-20,Wroclaw,W61898,11:50,Departure,Actual
Lufthansa,13:31,2021-07-24,2021-07-20,Frankfurt,LH857,13:35,Departure,Actual
Austrian,15:25,2021-07-24,2021-07-20,Vín,OS9764,15:35,Departure,Actual
Icelandair,16:22,2021-07-24,2021-07-20,Kaupmannahöfn,FI216,16:10,Departure,Actual
Wizz Air,17:09,2021-07-24,2021-07-20,Vín,W62858,16:40,Departure,Actual
Wizz Air,17:21,2021-07-24,2021-07-20,Búdapest,W62428,16:45,Departure,Actual
Icelandair,16:53,2021-07-24,2021-07-20,Portland,FI665,16:50,Departure,Actual
Icelandair,17:00,2021-07-24,2021-07-20,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,17:16,2021-07-24,2021-07-20,Denver,FI671,16:55,Departure,Actual
Icelandair,17:30,2021-07-24,2021-07-20,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:01,2021-07-24,2021-07-20,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:02,2021-07-24,2021-07-20,Seattle,FI681,17:05,Departure,Actual
Icelandair,17:18,2021-07-24,2021-07-20,Boston,FI631,17:15,Departure,Actual
Atlantic Airways,17:23,2021-07-24,2021-07-20,Vagar,RC7372,17:30,Departure,Actual
Wizz Air,19:44,2021-07-24,2021-07-20,Mílanó,W65566,19:20,Departure,Actual
Wizz Air,20:57,2021-07-24,2021-07-20,Gdansk,W61774,20:50,Departure,Actual
Wizz Air,00:23,2021-07-24,2021-07-19,Varsjá,W61540,00:10,Departure,Actual
Lufthansa,01:01,2021-07-24,2021-07-19,Frankfurt,LH869,00:25,Departure,Actual
Eurowings,01:00,2021-07-24,2021-07-19,Dusseldorf,EW9281,00:30,Departure,Actual
Austrian,00:55,2021-07-24,2021-07-19,Vín,OS9762,01:00,Departure,Actual
Czech Airlines,02:18,2021-07-24,2021-07-19,Prag,OK461,02:00,Departure,Actual
Play,05:49,2021-07-24,2021-07-19,París CDG,OG400,06:00,Departure,Actual
Play,06:24,2021-07-24,2021-07-19,London Stansted,OG800,06:30,Departure,Actual
Icelandair,07:20,2021-07-24,2021-07-19,Genf,FI564,07:20,Departure,Actual
Icelandair,07:19,2021-07-24,2021-07-19,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:54,2021-07-24,2021-07-19,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:50,2021-07-24,2021-07-19,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:49,2021-07-24,2021-07-19,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:41,2021-07-24,2021-07-19,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:36,2021-07-24,2021-07-19,Brussel,FI554,07:40,Departure,Actual
Icelandair,07:36,2021-07-24,2021-07-19,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:32,2021-07-24,2021-07-19,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,07:45,2021-07-24,2021-07-19,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,07:48,2021-07-24,2021-07-19,Osló,FI318,07:50,Departure,Actual
Icelandair,08:03,2021-07-24,2021-07-19,Kaupmannahöfn,FI206,08:00,Departure,Actual
EasyJet,08:54,2021-07-24,2021-07-19,London Luton,EZY2296,08:45,Departure,Actual
Transavia,08:58,2021-07-24,2021-07-19,Amsterdam,HV6886,08:45,Departure,Actual
Icelandair,08:42,2021-07-24,2021-07-19,Alicante,FI1582,08:50,Departure,Actual
Icelandair,09:16,2021-07-24,2021-07-19,Boston,FI635,09:20,Departure,Actual
Delta,09:23,2021-07-24,2021-07-19,Minneapolis St Paul,DL261,09:30,Departure,Actual
Delta,10:15,2021-07-24,2021-07-19,Boston,DL267,10:15,Departure,Actual
Atlantic Airways,10:43,2021-07-24,2021-07-19,Vagar,RC402,10:20,Departure,Actual
SAS,10:31,2021-07-24,2021-07-19,Kaupmannahöfn,SK596,10:30,Departure,Actual
United Airlines,10:39,2021-07-24,2021-07-19,Chicago,UA913,10:30,Departure,Actual
Delta,11:07,2021-07-24,2021-07-19,New York JFK,DL247,10:50,Departure,Actual
SAS,11:11,2021-07-24,2021-07-19,Osló,SK4788,11:10,Departure,Actual
United Airlines,11:18,2021-07-24,2021-07-19,New York Newark,UA967,11:20,Departure,Actual
Air Baltic,15:15,2021-07-24,2021-07-19,Riga,BT170,15:10,Departure,Actual
Play,15:12,2021-07-24,2021-07-19,Barcelona,OG614,15:15,Departure,Actual
Play,15:13,2021-07-24,2021-07-19,Berlin Brandenburg,OG704,15:15,Departure,Actual
Icelandair,15:50,2021-07-24,2021-07-19,París CDG,FI540,16:00,Departure,Actual
Icelandair,16:32,2021-07-24,2021-07-19,London Heathrow,FI454,16:10,Departure,Actual
Icelandair,16:27,2021-07-24,2021-07-19,Kaupmannahöfn,FI216,16:10,Departure,Actual
Icelandair,16:48,2021-07-24,2021-07-19,Billund,FI274,16:40,Departure,Actual
Icelandair,16:48,2021-07-24,2021-07-19,Chicago,FI853,16:45,Departure,Actual
Icelandair,17:05,2021-07-24,2021-07-19,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,17:02,2021-07-24,2021-07-19,Portland,FI665,16:50,Departure,Actual
Icelandair,16:58,2021-07-24,2021-07-19,Denver,FI671,16:55,Departure,Actual
Icelandair,17:15,2021-07-24,2021-07-19,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:15,2021-07-24,2021-07-19,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:16,2021-07-24,2021-07-19,Seattle,FI681,17:05,Departure,Actual
Vueling,16:59,2021-07-24,2021-07-19,Barcelona,VY8561,17:10,Departure,Actual
Icelandair,17:26,2021-07-24,2021-07-19,Boston,FI631,17:15,Departure,Actual
Wizz Air,21:09,2021-07-24,2021-07-19,Rome Fiumicino,W68266,19:20,Departure,Actual
Wizz Air,20:07,2021-07-24,2021-07-19,Katowice,W61168,20:00,Departure,Actual
Wizz Air,01:01,2021-07-24,2021-07-18,Varsjá,W61540,00:10,Departure,Actual
Lufthansa,01:19,2021-07-24,2021-07-18,Munchen,LH2469,01:05,Departure,Actual
Czech Airlines,01:22,2021-07-24,2021-07-18,Prag,OK461,01:30,Departure,Actual
Iberia Express,01:31,2021-07-24,2021-07-18,Madríd,I23661,01:35,Departure,Actual
Play,05:51,2021-07-24,2021-07-18,París CDG,OG400,06:00,Departure,Actual
Play,06:19,2021-07-24,2021-07-18,London Stansted,OG800,06:30,Departure,Actual
Icelandair,07:41,2021-07-24,2021-07-18,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:25,2021-07-24,2021-07-18,Munchen,FI532,07:20,Departure,Actual
Icelandair,07:28,2021-07-24,2021-07-18,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:51,2021-07-24,2021-07-18,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-18,París CDG,FI542,07:40,Departure,Actual
Icelandair,07:53,2021-07-24,2021-07-18,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:46,2021-07-24,2021-07-18,Brussel,FI554,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-18,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,07:55,2021-07-24,2021-07-18,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:58,2021-07-24,2021-07-18,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,07:58,2021-07-24,2021-07-18,Osló,FI318,07:50,Departure,Actual
Icelandair,08:08,2021-07-24,2021-07-18,Kaupmannahöfn,FI206,08:00,Departure,Actual
Wizz Air,08:49,2021-07-24,2021-07-18,Wroclaw,W61898,09:00,Departure,Actual
Delta,09:37,2021-07-24,2021-07-18,Minneapolis St Paul,DL261,09:30,Departure,Actual
EasyJet,09:50,2021-07-24,2021-07-18,London Luton,EZY2296,09:35,Departure,Actual
SAS,09:57,2021-07-24,2021-07-18,Kaupmannahöfn,SK596,09:55,Departure,Actual
Norwegian,10:05,2021-07-24,2021-07-18,Osló,DY1171,10:00,Departure,Actual
Delta,10:38,2021-07-24,2021-07-18,Boston,DL267,10:15,Departure,Actual
United Airlines,10:20,2021-07-24,2021-07-18,Chicago,UA913,10:30,Departure,Actual
Eurowings,10:38,2021-07-24,2021-07-18,Hamborg,EW7809,10:35,Departure,Actual
Delta,11:09,2021-07-24,2021-07-18,New York JFK,DL247,10:50,Departure,Actual
United Airlines,11:12,2021-07-24,2021-07-18,New York Newark,UA967,11:20,Departure,Actual
Wizz Air,12:00,2021-07-24,2021-07-18,Dortmund,W64714,12:00,Departure,Actual
SAS,12:51,2021-07-24,2021-07-18,Osló,SK4788,12:45,Departure,Actual
Air Baltic,15:09,2021-07-24,2021-07-18,Riga,BT170,15:10,Departure,Actual
Play,15:07,2021-07-24,2021-07-18,Berlin Brandenburg,OG704,15:15,Departure,Actual
EasyJet,15:25,2021-07-24,2021-07-18,Edinborg,EZY6942,15:25,Departure,Actual
Icelandair,15:52,2021-07-24,2021-07-18,Frankfurt,FI524,15:55,Departure,Actual
Icelandair,16:22,2021-07-24,2021-07-18,París CDG,FI540,16:00,Departure,Actual
Icelandair,15:51,2021-07-24,2021-07-18,Berlin Brandenburg,FI1046,16:00,Departure,Actual
Icelandair,17:25,2021-07-24,2021-07-18,Kaupmannahöfn,FI216,16:10,Departure,Actual
Icelandair,16:07,2021-07-24,2021-07-18,London Heathrow,FI454,16:10,Departure,Actual
Icelandair,16:50,2021-07-24,2021-07-18,Minneapolis St Paul,FI657,16:45,Departure,Actual
Icelandair,16:48,2021-07-24,2021-07-18,Chicago,FI853,16:45,Departure,Actual
Icelandair,17:08,2021-07-24,2021-07-18,Washington Dulles,FI645,16:50,Departure,Actual
Icelandair,16:58,2021-07-24,2021-07-18,Denver,FI671,16:55,Departure,Actual
Icelandair,16:58,2021-07-24,2021-07-18,New York JFK,FI615,17:00,Departure,Actual
Icelandair,17:03,2021-07-24,2021-07-18,New York Newark,FI623,17:00,Departure,Actual
Icelandair,17:17,2021-07-24,2021-07-18,Seattle,FI681,17:05,Departure,Actual
Icelandair,17:34,2021-07-24,2021-07-18,Boston,FI631,17:15,Departure,Actual
Wizz Air,18:53,2021-07-24,2021-07-18,Riga,W62598,18:50,Departure,Actual
Lufthansa,00:39,2021-07-24,2021-07-17,Frankfurt,LH869,00:25,Departure,Actual
Icelandair,07:26,2021-07-24,2021-07-17,Genf,FI564,07:20,Departure,Actual
Icelandair,07:14,2021-07-24,2021-07-17,Munchen,FI532,07:20,Departure,Actual
Icelandair,07:27,2021-07-24,2021-07-17,Zurich,FI568,07:20,Departure,Actual
Icelandair,07:33,2021-07-24,2021-07-17,Frankfurt,FI520,07:25,Departure,Actual
Icelandair,07:50,2021-07-24,2021-07-17,Helsinki,FI342,07:30,Departure,Actual
Icelandair,08:01,2021-07-24,2021-07-17,Stokkhólmur,FI306,07:35,Departure,Actual
Icelandair,07:52,2021-07-24,2021-07-17,London Heathrow,FI450,07:40,Departure,Actual
Icelandair,07:39,2021-07-24,2021-07-17,París CDG,FI542,07:40,Departure,Actual
Icelandair,08:02,2021-07-24,2021-07-17,Berlin Brandenburg,FI528,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-17,Amsterdam,FI500,07:40,Departure,Actual
Icelandair,07:43,2021-07-24,2021-07-17,Brussel,FI554,07:40,Departure,Actual
Icelandair,08:12,2021-07-24,2021-07-17,París CDG,FI544,07:45,Departure,Actual
Icelandair,08:06,2021-07-24,2021-07-17,Kaupmannahöfn,FI204,07:45,Departure,Actual
Icelandair,Hlið opið,2021-07-24,2021-07-17,Amsterdam,FI506,07:50,Departure,Actual
Icelandair,08:20,2021-07-24,2021-07-17,Kaupmannahöfn,FI206,08:00,Departure,Actual
Neos,08:24,2021-07-24,2021-07-17,Verona,NO6956,08:20,Departure,Actual
Icelandair,08:49,2021-07-24,2021-07-17,Tenerife South,FI580,08:40,Departure,Actual
Icelandair,09:21,2021-07-24,2021-07-17,Boston,FI635,09:20,Departure,Actual
Delta,09:46,2021-07-24,2021-07-17,Minneapolis St Paul,DL261,09:30,Departure,Actual
Play,10:10,2021-07-24,2021-07-17,Alicante,OG600,10:00,Departure,Actual
Play,10:05,2021-07-24,2021-07-17,Tenerife South,OG620,10:05,Departure,Actual
British Airways,10:18,2021-07-24,2021-07-17,London Heathrow,BA801,10:10,Departure,Actual
Delta,10:18,2021-07-24,2021-07-17,Boston,DL267,10:15,Departure,Actual
United Airlines,10:26,2021-07-24,2021-07-17,Chicago,UA913,10:30,Departure,Actual
Delta,10:58,2021-07-24,2021-07-17,New York JFK,DL247,10:50,Departure,Actual
United Airlines,11:03,2021-07-24,2021-07-17,New York Newark,UA967,11:20,Departure,Actual
Lufthansa,13:23,2021-07-24,2021-07-17,Frankfurt,LH857,13:35,Departure,Actual
Icelandair,13:53,2021-07-24,2021-07-17,Madríd,FI594,14:00,Departure,Actual
Icelandair,16:39,2021-07-24,2021-07-17,Mílanó,FI592,14:00,Departure,Actual
Wizz Air,Aflýst,2021-07-24,2021-07-17,Dortmund,W64714,15:50,Departure,Actual
Icelandair,16:54,2021-07-24,2021-07-17,Kaupmannahöfn,FI216,16:25,Departure,Actual
Wizz Air,16:40,2021-07-24,2021-07-17,Búdapest,W62428,16:30,Departure,Actual
