CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed,Scenario
2021-10-09,2021-10-01,Departure,15:15,Barcelona,OG614,Play,15:08,Actual
2021-10-09,2021-10-01,Departure,15:15,Kaupmannahöfn,OG904,Play,15:15,Actual
2021-10-09,2021-10-01,Departure,16:10,London Heathrow,FI454,Icelandair,16:13,Actual
2021-10-09,2021-10-01,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,16:50,Actual
2021-10-09,2021-10-01,Departure,16:45,Chicago,FI853,Icelandair,16:42,Actual
2021-10-09,2021-10-01,Departure,16:50,Washington Dulles,FI645,Icelandair,16:56,Actual
2021-10-09,2021-10-01,Departure,16:55,Denver,FI671,Icelandair,16:54,Actual
2021-10-09,2021-10-01,Departure,17:00,New York JFK,FI615,Icelandair,17:01,Actual
2021-10-09,2021-10-01,Departure,17:00,New York Newark,FI623,Icelandair,17:07,Actual
2021-10-09,2021-10-01,Departure,17:05,Seattle,FI681,Icelandair,17:10,Actual
2021-10-09,2021-10-01,Departure,17:05,Toronto,FI603,Icelandair,17:34,Actual
2021-10-09,2021-10-01,Departure,17:15,Orlando,FI689,Icelandair,17:16,Actual
2021-10-09,2021-10-01,Departure,17:15,Boston,FI631,Icelandair,17:14,Actual
2021-10-09,2021-10-01,Departure,19:20,Rome Fiumicino,W68266,Wizz Air,20:30,Actual
2021-10-09,2021-10-01,Departure,20:45,Katowice,W61168,Wizz Air,20:41,Actual
2021-10-09,2021-09-30,Departure,00:25,Frankfurt,LH869,Lufthansa,00:30,Actual
2021-10-09,2021-09-30,Departure,06:00,París CDG,OG400,Play,05:53,Actual
2021-10-09,2021-09-30,Departure,06:00,Berlin Brandenburg,OG700,Play,05:48,Actual
2021-10-09,2021-09-30,Departure,06:30,London Stansted,OG800,Play,06:30,Actual
2021-10-09,2021-09-30,Departure,07:20,Munchen,FI532,Icelandair,07:22,Actual
2021-10-09,2021-09-30,Departure,07:20,Zurich,FI568,Icelandair,07:20,Actual
2021-10-09,2021-09-30,Departure,07:25,Frankfurt,FI520,Icelandair,07:28,Actual
2021-10-09,2021-09-30,Departure,07:30,Dublin,FI416,Icelandair,07:27,Actual
2021-10-09,2021-09-30,Departure,07:35,Stokkhólmur,FI306,Icelandair,07:34,Actual
2021-10-09,2021-09-30,Departure,07:35,Glasgow,FI430,Icelandair,07:30,Actual
2021-10-09,2021-09-30,Departure,07:40,Amsterdam,FI500,Icelandair,07:43,Actual
2021-10-09,2021-09-30,Departure,07:40,París CDG,FI542,Icelandair,07:43,Actual
2021-10-09,2021-09-30,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,07:37,Actual
2021-10-09,2021-09-30,Departure,07:40,Brussel,FI554,Icelandair,07:35,Actual
2021-10-09,2021-09-30,Departure,07:40,London Heathrow,FI450,Icelandair,07:55,Actual
2021-10-09,2021-09-30,Departure,07:45,París CDG,FI544,Icelandair,Aflýst,Actual
2021-10-09,2021-09-30,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,07:46,Actual
2021-10-09,2021-09-30,Departure,07:50,Osló,FI318,Icelandair,07:52,Actual
2021-10-09,2021-09-30,Departure,08:00,Manchester,FI440,Icelandair,08:19,Actual
2021-10-09,2021-09-30,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,07:55,Actual
2021-10-09,2021-09-30,Departure,08:35,Osló,DY1171,Norwegian,08:30,Actual
2021-10-09,2021-09-30,Departure,08:40,Tenerife South,FI580,Icelandair,08:33,Actual
2021-10-09,2021-09-30,Departure,08:45,London Luton,EZY2296,EasyJet,09:04,Actual
2021-10-09,2021-09-30,Departure,08:50,Alicante,FI1582,Icelandair,09:05,Actual
2021-10-09,2021-09-30,Departure,09:00,Manchester,EZY1806,EasyJet,09:09,Actual
2021-10-09,2021-09-30,Departure,09:30,Minneapolis St Paul,DL261,Delta,09:24,Actual
2021-10-09,2021-09-30,Departure,10:30,Chicago,UA913,United Airlines,10:17,Actual
2021-10-09,2021-09-30,Departure,10:40,London Heathrow,BA801,British Airways,11:00,Actual
2021-10-09,2021-09-30,Departure,10:45,Birmingham,LS4090,JET2.Com,10:44,Actual
2021-10-09,2021-09-30,Departure,11:15,New York JFK,DL247,Delta,11:10,Actual
2021-10-09,2021-09-30,Departure,11:15,Manchester,LS4088,JET2.Com,11:06,Actual
2021-10-09,2021-09-30,Departure,11:20,New York Newark,UA967,United Airlines,11:04,Actual
2021-10-09,2021-09-30,Departure,11:45,Osló,SK4788,SAS,11:40,Actual
2021-10-09,2021-09-30,Departure,13:35,Frankfurt,LH857,Lufthansa,13:32,Actual
2021-10-09,2021-09-30,Departure,14:20,Napoli Capodichino,W68434,Wizz Air,15:00,Actual
2021-10-09,2021-09-30,Departure,15:05,Edinborg,EZY6942,EasyJet,15:08,Actual
2021-10-09,2021-09-30,Departure,15:15,Kaupmannahöfn,OG904,Play,15:13,Actual
2021-10-09,2021-09-30,Departure,16:10,London Heathrow,FI454,Icelandair,16:19,Actual
2021-10-09,2021-09-30,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,17:25,Actual
2021-10-09,2021-09-30,Departure,16:50,Portland,FI665,Icelandair,16:53,Actual
2021-10-09,2021-09-30,Departure,16:50,Washington Dulles,FI645,Icelandair,16:59,Actual
2021-10-09,2021-09-30,Departure,16:55,Denver,FI671,Icelandair,16:55,Actual
2021-10-09,2021-09-30,Departure,17:00,New York Newark,FI623,Icelandair,17:02,Actual
2021-10-09,2021-09-30,Departure,17:00,New York JFK,FI615,Icelandair,16:56,Actual
2021-10-09,2021-09-30,Departure,17:05,Toronto,FI603,Icelandair,17:38,Actual
2021-10-09,2021-09-30,Departure,17:05,Seattle,FI681,Icelandair,17:05,Actual
2021-10-09,2021-09-30,Departure,17:15,Orlando,FI689,Icelandair,17:05,Actual
2021-10-09,2021-09-30,Departure,17:15,Boston,FI631,Icelandair,17:17,Actual
2021-10-09,2021-09-30,Departure,20:00,Gdansk,W61774,Wizz Air,19:57,Actual
2021-10-09,2021-09-30,Departure,21:50,Barcelona,VY8561,Vueling,21:50,Actual
2021-10-09,2021-09-29,Departure,00:10,Varsjá,W61540,Wizz Air,00:32,Actual
2021-10-09,2021-09-29,Departure,07:20,Munchen,FI532,Icelandair,07:22,Actual
2021-10-09,2021-09-29,Departure,07:20,Zurich,FI568,Icelandair,07:14,Actual
2021-10-09,2021-09-29,Departure,07:25,Frankfurt,FI520,Icelandair,07:27,Actual
2021-10-09,2021-09-29,Departure,07:30,Dublin,FI416,Icelandair,07:29,Actual
2021-10-09,2021-09-29,Departure,07:35,Stokkhólmur,FI306,Icelandair,07:31,Actual
2021-10-09,2021-09-29,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,07:32,Actual
2021-10-09,2021-09-29,Departure,07:40,Amsterdam,FI500,Icelandair,07:34,Actual
2021-10-09,2021-09-29,Departure,07:40,London Heathrow,FI450,Icelandair,07:46,Actual
2021-10-09,2021-09-29,Departure,07:40,París CDG,FI542,Icelandair,07:53,Actual
2021-10-09,2021-09-29,Departure,07:45,París CDG,FI544,Icelandair,07:57,Actual
2021-10-09,2021-09-29,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,07:52,Actual
2021-10-09,2021-09-29,Departure,08:20,Tenerife South,NO3924,Neos,08:40,Actual
2021-10-09,2021-09-29,Departure,08:40,Tenerife South,FI580,Icelandair,08:30,Actual
2021-10-09,2021-09-29,Departure,09:30,Minneapolis St Paul,DL261,Delta,09:26,Actual
2021-10-09,2021-09-29,Departure,10:30,Kaupmannahöfn,SK596,SAS,10:30,Actual
2021-10-09,2021-09-29,Departure,10:30,Chicago,UA913,United Airlines,10:18,Actual
2021-10-09,2021-09-29,Departure,11:15,New York JFK,DL247,Delta,11:13,Actual
2021-10-09,2021-09-29,Departure,11:20,New York Newark,UA967,United Airlines,11:00,Actual
2021-10-09,2021-09-29,Departure,15:50,Zurich,WK301,Edelweiss,Aflýst,Actual
2021-10-09,2021-09-29,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,16:03,Actual
2021-10-09,2021-09-29,Departure,16:45,Chicago,FI853,Icelandair,16:46,Actual
2021-10-09,2021-09-29,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,16:46,Actual
2021-10-09,2021-09-29,Departure,16:50,Washington Dulles,FI645,Icelandair,16:47,Actual
2021-10-09,2021-09-29,Departure,17:00,New York Newark,FI623,Icelandair,Aflýst,Actual
2021-10-09,2021-09-29,Departure,17:00,New York JFK,FI615,Icelandair,16:56,Actual
2021-10-09,2021-09-29,Departure,17:05,Toronto,FI603,Icelandair,17:15,Actual
2021-10-09,2021-09-29,Departure,17:05,Seattle,FI681,Icelandair,16:59,Actual
2021-10-09,2021-09-29,Departure,17:15,Boston,FI631,Icelandair,17:04,Actual
2021-10-09,2021-09-29,Departure,19:50,Amsterdam,HV6888,Transavia,19:56,Actual
