CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed,Scenario
2021-09-15,2021-09-08,Departure,09:30,Minneapolis St Paul,DL261,Delta,09:52,Actual
2021-09-15,2021-09-08,Departure,10:30,Kaupmannahöfn,SK596,SAS,10:27,Actual
2021-09-15,2021-09-08,Departure,10:30,Chicago,UA913,United Airlines,11:33,Actual
2021-09-15,2021-09-08,Departure,11:15,New York JFK,DL247,Delta,11:06,Actual
2021-09-15,2021-09-08,Departure,11:20,New York Newark,UA967,United Airlines,11:07,Actual
2021-09-15,2021-09-08,Departure,15:00,Mílanó,FI592,Icelandair,14:47,Actual
2021-09-15,2021-09-08,Departure,15:50,Zurich,WK301,Edelweiss,15:53,Actual
2021-09-15,2021-09-08,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,16:03,Actual
2021-09-15,2021-09-08,Departure,16:45,Chicago,FI853,Icelandair,16:58,Actual
2021-09-15,2021-09-08,Departure,16:45,Katowice,W61168,Wizz Air,16:45,Actual
2021-09-15,2021-09-08,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,16:49,Actual
2021-09-15,2021-09-08,Departure,16:50,Washington Dulles,FI645,Icelandair,17:10,Actual
2021-09-15,2021-09-08,Departure,16:55,Denver,FI671,Icelandair,16:56,Actual
2021-09-15,2021-09-08,Departure,17:00,New York JFK,FI615,Icelandair,17:01,Actual
2021-09-15,2021-09-08,Departure,17:00,New York Newark,FI623,Icelandair,16:59,Actual
2021-09-15,2021-09-08,Departure,17:05,Toronto,FI603,Icelandair,17:44,Actual
2021-09-15,2021-09-08,Departure,17:05,Seattle,FI681,Icelandair,17:07,Actual
2021-09-15,2021-09-08,Departure,17:15,Boston,FI631,Icelandair,17:17,Actual
2021-09-15,2021-09-08,Departure,19:50,Amsterdam,HV6888,Transavia,19:49,Actual
