,CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed
9049,2021-09-05,2022-03-07,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
9050,2021-09-05,2022-03-07,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
9051,2021-09-05,2022-03-07,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
9052,2021-09-05,2022-03-07,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
9053,2021-09-05,2022-03-07,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
9054,2021-09-05,2022-03-07,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
9055,2021-09-05,2022-03-07,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
9056,2021-09-05,2022-03-07,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
9057,2021-09-05,2022-03-07,Departure,08:20,Tenerife South,NO1924,Neos,Á áætlun
9058,2021-09-05,2022-03-07,Departure,08:30,Tenerife South,FI1514,Icelandair,Á áætlun
9059,2021-09-05,2022-03-07,Departure,10:35,Mílanó,W65566,Wizz Air,Á áætlun
9060,2021-09-05,2022-03-07,Departure,11:15,London Stansted,LS4098,JET2.Com,Á áætlun
9061,2021-09-05,2022-03-07,Departure,11:20,Kaupmannahöfn,SK596,SAS,Á áætlun
9062,2021-09-05,2022-03-07,Departure,11:25,Vagar,RC402,Atlantic Airways,Á áætlun
9063,2021-09-05,2022-03-07,Departure,11:45,Birmingham,LS4090,JET2.Com,Á áætlun
9064,2021-09-05,2022-03-07,Departure,12:15,Manchester,LS4088,JET2.Com,Á áætlun
9065,2021-09-05,2022-03-07,Departure,12:20,London Gatwick,EZY8504,EasyJet,Á áætlun
9066,2021-09-05,2022-03-07,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun
9067,2021-09-05,2022-03-07,Departure,12:45,Osló,SK4788,SAS,Á áætlun
9068,2021-09-05,2022-03-07,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
9069,2021-09-05,2022-03-07,Departure,15:30,Berlin Brandenburg,OG704,Play,Á áætlun
9070,2021-09-05,2022-03-07,Departure,15:30,París CDG,OG404,Play,Á áætlun
9071,2021-09-05,2022-03-07,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
9072,2021-09-05,2022-03-07,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
9073,2021-09-05,2022-03-07,Departure,16:45,Riga,BT170,Air Baltic,Á áætlun
9074,2021-09-05,2022-03-07,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
9075,2021-09-05,2022-03-07,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
9076,2021-09-05,2022-03-07,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
9077,2021-09-05,2022-03-07,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
9078,2021-09-05,2022-03-07,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
9079,2021-09-05,2022-03-07,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
9080,2021-09-05,2022-03-07,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
9081,2021-09-05,2022-03-07,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
9082,2021-09-05,2022-03-07,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
9083,2021-09-05,2022-03-07,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
9084,2021-09-05,2022-03-07,Departure,18:05,London Luton,EZY2298,EasyJet,Á áætlun
9085,2021-09-05,2022-03-07,Departure,18:50,Kraká,W65054,Wizz Air,Á áætlun
9086,2021-09-05,2022-03-07,Departure,19:00,London Gatwick,EZY8506,EasyJet,Á áætlun
9087,2021-09-05,2022-03-07,Departure,19:55,Manchester,EZY1806,EasyJet,Á áætlun
9088,2021-09-05,2022-03-07,Departure,19:55,Amsterdam,HV6888,Transavia,Á áætlun
9089,2021-09-05,2022-03-07,Departure,20:25,Vilnius,W68090,Wizz Air,Á áætlun
9090,2021-09-05,2022-03-07,Departure,22:05,Gdansk,W61774,Wizz Air,Á áætlun
9091,2021-09-05,2022-03-08,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
9092,2021-09-05,2022-03-08,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
9093,2021-09-05,2022-03-08,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
9094,2021-09-05,2022-03-08,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
9095,2021-09-05,2022-03-08,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
9096,2021-09-05,2022-03-08,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
9097,2021-09-05,2022-03-08,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
9098,2021-09-05,2022-03-08,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
9099,2021-09-05,2022-03-08,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
9100,2021-09-05,2022-03-08,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
9101,2021-09-05,2022-03-08,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
9102,2021-09-05,2022-03-08,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
9103,2021-09-05,2022-03-08,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
9104,2021-09-05,2022-03-08,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
9105,2021-09-05,2022-03-08,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
9106,2021-09-05,2022-03-08,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
9107,2021-09-05,2022-03-08,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
9108,2021-09-05,2022-03-08,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
9109,2021-09-05,2022-03-08,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
9110,2021-09-05,2022-03-08,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun
9111,2021-09-05,2022-03-08,Departure,08:20,Las Palmas,NO2912,Neos,Á áætlun
9112,2021-09-05,2022-03-08,Departure,08:20,Las Palmas,FI1512,Icelandair,Á áætlun
9113,2021-09-05,2022-03-08,Departure,09:00,Tenerife South,OG620,Play,Á áætlun
9114,2021-09-05,2022-03-08,Departure,10:40,Manchester,EZY1806,EasyJet,Á áætlun
9115,2021-09-05,2022-03-08,Departure,11:25,Vín,W62858,Wizz Air,Á áætlun
9116,2021-09-05,2022-03-08,Departure,11:40,London Luton,EZY2296,EasyJet,Á áætlun
9117,2021-09-05,2022-03-08,Departure,11:40,Rome Fiumicino,W68266,Wizz Air,Á áætlun
9118,2021-09-05,2022-03-08,Departure,11:50,London Luton,W94498,Wizz Air,Á áætlun
9119,2021-09-05,2022-03-08,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun
9120,2021-09-05,2022-03-08,Departure,12:40,Kaupmannahöfn,SK596,SAS,Á áætlun
9121,2021-09-05,2022-03-08,Departure,12:45,Osló,SK4788,SAS,Á áætlun
9122,2021-09-05,2022-03-08,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
9123,2021-09-05,2022-03-08,Departure,14:55,Frankfurt,LH857,Lufthansa,Á áætlun
9124,2021-09-05,2022-03-08,Departure,15:55,Edinborg,EZY6942,EasyJet,Á áætlun
9125,2021-09-05,2022-03-08,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
9126,2021-09-05,2022-03-08,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
9127,2021-09-05,2022-03-08,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
9128,2021-09-05,2022-03-08,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
9129,2021-09-05,2022-03-08,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
9130,2021-09-05,2022-03-08,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
9131,2021-09-05,2022-03-08,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
9132,2021-09-05,2022-03-08,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
9133,2021-09-05,2022-03-08,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
9134,2021-09-05,2022-03-08,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
9135,2021-09-05,2022-03-08,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
9136,2021-09-05,2022-03-08,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun
9137,2021-09-05,2022-03-08,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
9138,2021-09-05,2022-03-08,Departure,17:55,París Orly,TO4059,Transavia,Á áætlun
9139,2021-09-05,2022-03-08,Departure,18:25,Bristol,EZY6022,EasyJet,Á áætlun
9140,2021-09-05,2022-03-08,Departure,19:00,Manchester,EZY1808,EasyJet,Á áætlun
9141,2021-09-05,2022-03-08,Departure,19:30,London Gatwick,EZY8510,EasyJet,Á áætlun
9142,2021-09-05,2022-03-08,Departure,21:15,Katowice,W61168,Wizz Air,Á áætlun
9143,2021-09-05,2022-03-08,Departure,21:35,Búdapest,W62428,Wizz Air,Á áætlun
9144,2021-09-05,2022-03-09,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
9145,2021-09-05,2022-03-09,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
9146,2021-09-05,2022-03-09,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
9147,2021-09-05,2022-03-09,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
9148,2021-09-05,2022-03-09,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
9149,2021-09-05,2022-03-09,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
9150,2021-09-05,2022-03-09,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
9151,2021-09-05,2022-03-09,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
9152,2021-09-05,2022-03-09,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
9153,2021-09-05,2022-03-09,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
9154,2021-09-05,2022-03-09,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
9155,2021-09-05,2022-03-09,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
9156,2021-09-05,2022-03-09,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
9157,2021-09-05,2022-03-09,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
9158,2021-09-05,2022-03-09,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
9159,2021-09-05,2022-03-09,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
9160,2021-09-05,2022-03-09,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
9161,2021-09-05,2022-03-09,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
9162,2021-09-05,2022-03-09,Departure,08:20,Tenerife South,NO3924,Neos,Á áætlun
9163,2021-09-05,2022-03-09,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun
9164,2021-09-05,2022-03-09,Departure,09:00,Las Palmas,OG640,Play,Á áætlun
9165,2021-09-05,2022-03-09,Departure,10:40,Manchester,EZY1806,EasyJet,Á áætlun
9166,2021-09-05,2022-03-09,Departure,11:20,Kaupmannahöfn,SK596,SAS,Á áætlun
9167,2021-09-05,2022-03-09,Departure,11:30,Mílanó,W65566,Wizz Air,Á áætlun
9168,2021-09-05,2022-03-09,Departure,11:40,London Luton,EZY2296,EasyJet,Á áætlun
9169,2021-09-05,2022-03-09,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun
9170,2021-09-05,2022-03-09,Departure,12:45,Osló,SK4788,SAS,Á áætlun
9171,2021-09-05,2022-03-09,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
9172,2021-09-05,2022-03-09,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
9173,2021-09-05,2022-03-09,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
9174,2021-09-05,2022-03-09,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
9175,2021-09-05,2022-03-09,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
9176,2021-09-05,2022-03-09,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
9177,2021-09-05,2022-03-09,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
9178,2021-09-05,2022-03-09,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
9179,2021-09-05,2022-03-09,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
9180,2021-09-05,2022-03-09,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
9181,2021-09-05,2022-03-09,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
9182,2021-09-05,2022-03-09,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
9183,2021-09-05,2022-03-09,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
9184,2021-09-05,2022-03-09,Departure,19:30,London Gatwick,EZY8508,EasyJet,Á áætlun
9185,2021-09-05,2022-03-09,Departure,19:55,Amsterdam,HV6888,Transavia,Á áætlun
9186,2021-09-05,2022-03-09,Departure,20:10,London Luton,EZY2298,EasyJet,Á áætlun
9187,2021-09-05,2022-03-09,Departure,20:35,Gdansk,W61774,Wizz Air,Á áætlun
9188,2021-09-05,2022-03-10,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
9189,2021-09-05,2022-03-10,Departure,06:00,París CDG,OG400,Play,Á áætlun
9190,2021-09-05,2022-03-10,Departure,06:30,Kaupmannahöfn,OG900,Play,Á áætlun
9191,2021-09-05,2022-03-10,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
9192,2021-09-05,2022-03-10,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
9193,2021-09-05,2022-03-10,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
9194,2021-09-05,2022-03-10,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
9195,2021-09-05,2022-03-10,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
9196,2021-09-05,2022-03-10,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun
9197,2021-09-05,2022-03-10,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun
9198,2021-09-05,2022-03-10,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun
9199,2021-09-05,2022-03-10,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun
9200,2021-09-05,2022-03-10,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun
9201,2021-09-05,2022-03-10,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun
9202,2021-09-05,2022-03-10,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun
9203,2021-09-05,2022-03-10,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun
9204,2021-09-05,2022-03-10,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun
9205,2021-09-05,2022-03-10,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun
9206,2021-09-05,2022-03-10,Departure,07:50,Osló,FI318,Icelandair,Á áætlun
9207,2021-09-05,2022-03-10,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun
9208,2021-09-05,2022-03-10,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun
9209,2021-09-05,2022-03-10,Departure,08:20,Alicante,NO4902,Neos,Á áætlun
9210,2021-09-05,2022-03-10,Departure,08:20,Alicante,FI1582,Icelandair,Á áætlun
9211,2021-09-05,2022-03-10,Departure,08:25,París CDG,FI544,Icelandair,Á áætlun
9212,2021-09-05,2022-03-10,Departure,10:25,Vín,W62858,Wizz Air,Á áætlun
9213,2021-09-05,2022-03-10,Departure,10:55,Rome Fiumicino,W68266,Wizz Air,Á áætlun
9214,2021-09-05,2022-03-10,Departure,11:15,Manchester,EZY1806,EasyJet,Á áætlun
9215,2021-09-05,2022-03-10,Departure,11:15,East Midlands,LS4092,JET2.Com,Á áætlun
9216,2021-09-05,2022-03-10,Departure,11:45,Birmingham,LS4090,JET2.Com,Á áætlun
9217,2021-09-05,2022-03-10,Departure,11:50,Napoli Capodichino,W68434,Wizz Air,Á áætlun
9218,2021-09-05,2022-03-10,Departure,11:55,Osló,DY1171,Norwegian,Á áætlun
9219,2021-09-05,2022-03-10,Departure,12:15,London Heathrow,BA895,British Airways,Á áætlun
9220,2021-09-05,2022-03-10,Departure,12:15,Manchester,LS4088,JET2.Com,Á áætlun
9221,2021-09-05,2022-03-10,Departure,12:40,Kaupmannahöfn,SK596,SAS,Á áætlun
9222,2021-09-05,2022-03-10,Departure,12:45,Osló,SK4788,SAS,Á áætlun
9223,2021-09-05,2022-03-10,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun
9224,2021-09-05,2022-03-10,Departure,14:55,Frankfurt,LH857,Lufthansa,Á áætlun
9225,2021-09-05,2022-03-10,Departure,15:30,Berlin Brandenburg,OG704,Play,Á áætlun
9226,2021-09-05,2022-03-10,Departure,15:55,Bristol,EZY6022,EasyJet,Á áætlun
9227,2021-09-05,2022-03-10,Departure,16:00,London Stansted,OG804,Play,Á áætlun
9228,2021-09-05,2022-03-10,Departure,16:10,Amsterdam,FI504,Icelandair,Á áætlun
9229,2021-09-05,2022-03-10,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun
9230,2021-09-05,2022-03-10,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun
9231,2021-09-05,2022-03-10,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun
9232,2021-09-05,2022-03-10,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun
9233,2021-09-05,2022-03-10,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun
9234,2021-09-05,2022-03-10,Departure,16:55,Denver,FI671,Icelandair,Á áætlun
9235,2021-09-05,2022-03-10,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun
9236,2021-09-05,2022-03-10,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun
9237,2021-09-05,2022-03-10,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun
9238,2021-09-05,2022-03-10,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun
9239,2021-09-05,2022-03-10,Departure,17:15,Boston,FI631,Icelandair,Á áætlun
9240,2021-09-05,2022-03-10,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun
9241,2021-09-05,2022-03-10,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun
9242,2021-09-05,2022-03-10,Departure,18:05,London Luton,EZY2298,EasyJet,Á áætlun
9243,2021-09-05,2022-03-10,Departure,18:50,Wroclaw,W61898,Wizz Air,Á áætlun
9244,2021-09-05,2022-03-10,Departure,19:30,London Gatwick,EZY8508,EasyJet,Á áætlun
9245,2021-09-05,2022-03-10,Departure,21:15,Katowice,W61168,Wizz Air,Á áætlun
9246,2021-09-05,2022-03-10,Departure,21:30,Búdapest,W62428,Wizz Air,Á áætlun
9247,2021-09-05,2022-03-10,Departure,21:35,London Luton,W94498,Wizz Air,Á áætlun
9248,2021-09-05,2022-03-11,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun
9249,2021-09-05,2022-03-11,Departure,06:00,Berlin Brandenburg,OG700,Play,Á áætlun
9250,2021-09-05,2022-03-11,Departure,06:30,London Stansted,OG800,Play,Á áætlun
9251,2021-09-05,2022-03-11,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun
9252,2021-09-05,2022-03-11,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun
9253,2021-09-05,2022-03-11,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun
9254,2021-09-05,2022-03-11,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun
9255,2021-09-05,2022-03-11,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun
